path	client_id	generated_path	sentence	generated_sentence
common_voice_en_37306235.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306235.mp3	"He composed ""Israeli Symphony"" based on his experiences."	He was the son of William Burton Wade, a civil engineer.
common_voice_en_37306240.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306240.mp3	He was buried in Woodside Cemetery and Arboretum at Middletown, Ohio.	He was buried at Blandford Cemetery in Petersburg.
common_voice_en_37306243.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306243.mp3	The song received positive reviews following its release.	Haubas's advice was often sought via consultation with oracles.
common_voice_en_37306246.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306246.mp3	The proceeds of the auction went to a foundation to fund innovations in motorsports.	It is used to conduct live meetings, remote training, or presentations via the Internet.
common_voice_en_37306247.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306247.mp3	At Dunbar High School in Lexington, he played both basketball as well as baseball.	He instructs Millenear to kill Deshwitat, giving her back her standing in the church.
common_voice_en_37306249.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306249.mp3	The band put together a ten-minute set of very short songs.	John Kruk had three hits for Philadelphia.
common_voice_en_37306251.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306251.mp3	Hamlet started his career in Nigeria with Rangers International.	The story jumps by a year.
common_voice_en_37306252.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306252.mp3	These snake are constrictors, killing their prey by suffocation in their muscular coils.	Albums have been recorded in Malay, French, Italian and English.
common_voice_en_37306255.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306255.mp3	It can be contrasted with an enanthem.	During his last two years he was essentially a figurehead.
common_voice_en_37306257.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306257.mp3	He gave workshops and guest-led bands around the country.	Hugh Bromley-Davenport was educated at Eton and Trinity Hall, Cambridge.
common_voice_en_37306264.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306264.mp3	After the departure of the horn section, Martin Tielli was brought in.	These eggs are buried in soil for protection.
common_voice_en_37306265.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306265.mp3	Shea, meanwhile, never wrote another Illuminatus!	He was a politician and philanthropist.
common_voice_en_37306266.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306266.mp3	Patrick Barnewall, second son of the seventh Baron.	Lanier and Murphy were selected to eight and one All-Star Games respectively.
common_voice_en_37306267.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306267.mp3	The Engineers remained unranked through the end of the season.	This is why it was necessary for Christ to take human flesh.
common_voice_en_37306274.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306274.mp3	Preferably the socks are unseen when worn with mules or slingback shoes.	The mosque is designed by Turkish architecture specialist.
common_voice_en_37306276.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306276.mp3	The Avenues are one example.	He was educated at Ampleforth College in North Yorkshire.
common_voice_en_37306277.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306277.mp3	A theoretical preimage attack also exists.	"The B side was ""The Kiss Polka"", also from the ""Sun Valley Serenade"" soundtrack."
common_voice_en_37306282.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306282.mp3	Buses are available at Baghmara.	The troop leadership, youth and adult, organizes and provides support for these activities.
common_voice_en_37306285.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306285.mp3	Roman emperors Trajan, Hadrian, and Theodosius the First were all born in Hispania.	Their exodus demonstrates that freedpeople did adopt gendered divisions of labor.
common_voice_en_37306289.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306289.mp3	In the American edition Banana dedicates her book to Kurt Cobain.	However, they found no solution, because neither side was ready to make concessions.
common_voice_en_37306290.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306290.mp3	In Connecticut, wind gusts associated with the remnants of Hugo peaked at in Bridgeport.	He worked at the Old Vic in London with Laurence Olivier and Tyrone Guthrie.
common_voice_en_37306291.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306291.mp3	In the event of a tie, the bequest would be divided equally.	Hine was clever enough to bluff his way into many plants.
common_voice_en_37306294.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306294.mp3	Uniquely, he won his first four England caps while playing for four different clubs.	Dhalla was born in Winnipeg, Manitoba to an immigrant family from Punjab, India.
common_voice_en_37306297.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306297.mp3	Repairs required constructing a temporary causeway in the river for construction vehicles to use.	They spotted Don and asked him to sit in and to finish rehearsing.
common_voice_en_37306298.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306298.mp3	Other similar provincial movements swiftly followed suit.	As a result, many variety performers were recruited for game shows.
common_voice_en_37306306.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306306.mp3	The road is named Indian River Boulevard.	Born in Florence, his brothers were Piero and Giovanni de' Medici.
common_voice_en_37306307.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306307.mp3	Creepy stuff.	The unused junction is to the east side of Fourth Avenue.
common_voice_en_37306310.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306310.mp3	The race's current title sponsor is Emirates Airlines.	When the mattress has fully inflated, the user simply closes the valve.
common_voice_en_37306319.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306319.mp3	She is also a Perl programmer.	The Washington School was the last to remain opened.
common_voice_en_37306320.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306320.mp3	The Triumvirate find themselves-like many English Royals before them-incarcerated.	Senator Trent Lott.
common_voice_en_37306321.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306321.mp3	They had children Jody, Billy and Molly.	The drink can also be made with tea instead of water.
common_voice_en_37306332.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306332.mp3	The species is ovoviviparous.	It was originally chartered as part of Lyman.
common_voice_en_37306337.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306337.mp3	He later founded a branch at Merthyr Tydfil.	He was Chairman of The Arts Club.
common_voice_en_37306339.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306339.mp3	Navolato government and economy is maintaining their judicial system and keeping becoming more proficient.	Albums have been recorded in Malay, French, Italian and English.
common_voice_en_37306344.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306344.mp3	To the south are the towns of Clymer and Harmony.	After the Olympics, it was reduced to one level.
common_voice_en_37306355.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306355.mp3	She is the leader of the New Synthesis Project.	Methyl-jasmonate may induce the phlorotannins production.
common_voice_en_37306356.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306356.mp3	The other major Solent ferry company, Hovertravel, operates between Southsea and Ryde.	The puzzles all feature quotations.
common_voice_en_37306357.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306357.mp3	Technicians installed safeguards against additional damage.	Many games, especially fighting games, have adopted similar button layouts.
common_voice_en_37306358.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306358.mp3	The lack of resolution contributes to Ellis' artistic effect.	A new accelerator pedal was fitted that eliminated the possibility of welded contacts.
common_voice_en_37306361.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306361.mp3	She met Van Gogh when she was nineteen.	In addition to these cosmetic changes, the third disc was reworked.
common_voice_en_37306365.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306365.mp3	She puts forth a pro-vegetarian, anti-vivisectionist, biocentric, and misanthropic conservationist point of view.	There are different versions about the origin of the lent.
common_voice_en_37306368.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306368.mp3	"He declared war on Constantine, vowing to avenge his father's ""murder""."	Put two boxes around the pronouns.
common_voice_en_37306370.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306370.mp3	"The articles wrote that Citibank was ""India's most profitable foreign lender""."	While there he collected materials for his history.
common_voice_en_37306372.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306372.mp3	Council leader Ian Ward denied that the Games would bankrupt the authority.	She was very tired of him — tired to death.
common_voice_en_37306377.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306377.mp3	The canvas is placed at present at the office of Mayor of Bertinoro.	Chestnut, Illinois and Bakerville, Illinois are the only communities in the township.
common_voice_en_37306378.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306378.mp3	The unused junction is to the east side of Fourth Avenue.	Though it sounds restricting, it has been tested for comfort while participating in athletics.
common_voice_en_37306380.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306380.mp3	During the war, her Jewish husband was imprisoned in a concentration camp.	It occasionally comes to light.
common_voice_en_37306383.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306383.mp3	Constituent chapters are organized similarly.	Federal Correctional Institution, Estill is located near the town.
common_voice_en_37306386.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306386.mp3	Protest was also done in Lahore as people said it is an unlawful ban.	It is about from Mingora.
common_voice_en_37306389.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306389.mp3	The shock is harmless when distributed over the interval.	It is a white, hygroscopic crystalline solid with a low melting point.
common_voice_en_37306390.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306390.mp3	It is also accumulates in eggplant and pepper plants.	This was the first of the adaptations to feature humorous names for the celebrities.
common_voice_en_37306391.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306391.mp3	The device ceases to function after twenty-four hours.	Canada and Finland regularly travel across various countries to demonstrate how ringette is played.
common_voice_en_37306393.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306393.mp3	After gambling was legalized, a developer proposed turning the pier into a hotel-casino.	He was soon promoted to major general.
common_voice_en_37306396.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306396.mp3	This is a commercial product suitable for mega yachts.	They flit freely through the air and flit on trees.
common_voice_en_37306397.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306397.mp3	While at Cambridge, he played first-class cricket for the Cambridge University Cricket Club.	The major cast of the village residents is Kurmi.
common_voice_en_37306398.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306398.mp3	It landed on an apartment building and then tumbled to the ground.	The results of expanding to Southern markets has been mixed.
common_voice_en_37306399.mp3	7275df3ab29386b68c10c396e31ed2476d1e25de0ac97913a17ab5a0e58d8bbf43cb7235ce9814a20321bef87f140c01900a4ceef94af8cef0a350ed14b3fa6e	generated_voice_en_37306399.mp3	It was the last studio album Houdini dropped while alive.	This was probably the excerpt that he destroyed.
